,SKUDesc,SubChanel,SKULabel,ProvinceCode,GroupChannel,model_prediction,SubChannelDesc,Start_date,Pred_Rank,Profitablity_Rank,Normalize_Profitablity,Normalize_Pred_rank,Composite_Rank,Final_Rank,Brand,Is_Top_Brand
3835,nestea_berryhibiscus,110,PC273,13,OOH,0.25607373740091,Entertainment,2023-12-01,84,2,0.420753482246988,-0.193476497487974,-0.132053499514478,85,,no
3836,cpw_kokokrunch_300g,110,PC40,13,OOH,0.2550215817239,Entertainment,2023-12-01,85,2,0.420753482246988,-0.175050164393881,-0.115469799729794,86,,no
3837,nestea_lychee_np,110,PC276,13,OOH,0.254723589890211,Entertainment,2023-12-01,86,2,0.420753482246988,-0.156623831299788,-0.098886099945111,87,,no
3838,nestea_lycheejasmine_sib,110,PC277,13,OOH,0.237474925149933,Entertainment,2023-12-01,87,2,0.420753482246988,-0.138197498205696,-0.082302400160427,88,,no
3839,milo_reg_600g_np,110,PC176,13,OOH,0.234912267385748,Entertainment,2023-12-01,88,2,0.420753482246988,-0.119771165111603,-0.065718700375744,89,milo,yes
3840,nestea_tropicaltea_sib,110,PC281,13,OOH,0.215546699335928,Entertainment,2023-12-01,90,2,0.420753482246988,-0.082918498923417,-0.032551300806377,90,,no
3841,nestea_800g_np,110,PC272,13,OOH,0.214798049031264,Entertainment,2023-12-01,91,2,0.420753482246988,-0.064492165829325,-0.015967601021693,91,,no
3842,maggi_b_superpork_400g,110,PC135,13,OOH,0.188747531788389,Entertainment,2023-12-01,92,2,0.420753482246988,-0.046065832735232,0.00061609876299,92,maggi,yes
3843,cpw_kokokrunch_150g,110,PC37,13,OOH,0.186749954686939,Entertainment,2023-12-01,93,2,0.420753482246988,-0.027639499641139,0.017199798547674,93,,no
3844,maggi_l_fishsauce_goldnorth,110,PC137,13,OOH,0.18441320010559,Entertainment,2023-12-01,94,2,0.420753482246988,-0.009213166547046,0.033783498332357,94,maggi,yes
3845,coffeecreamer_coldsolution,110,PC18,13,OOH,0.175855878816119,Entertainment,2023-12-01,95,2,0.420753482246988,0.009213166547046,0.050367198117041,95,,no
3846,cpw_kokokrunchduo_300g,110,PC46,13,OOH,0.173260008741921,Entertainment,2023-12-01,96,2,0.420753482246988,0.027639499641139,0.066950897901724,96,,no
3847,milo_reg_pouch1kg,110,PC179,13,OOH,0.167299103059818,Entertainment,2023-12-01,97,2,0.420753482246988,0.046065832735232,0.083534597686408,97,milo,yes
3848,cpw_milo_150g,110,PC49,13,OOH,0.162925296181142,Entertainment,2023-12-01,98,2,0.420753482246988,0.064492165829325,0.100118297471091,98,,no
3849,ncf_suada_600g_np,110,PC267,13,OOH,0.151921028986919,Entertainment,2023-12-01,99,2,0.420753482246988,0.082918498923417,0.116701997255774,99,ncf,yes
3850,ncf_suada_sic,110,PC270,13,OOH,0.138093771543183,Entertainment,2023-12-01,100,2,0.420753482246988,0.10134483201751,0.133285697040458,100,ncf,yes
3851,gerberpuffs_orangebanana,110,PC65,13,OOH,0.132324550584065,Entertainment,2023-12-01,101,2,0.420753482246988,0.119771165111603,0.149869396825141,101,,no
3852,ncf_redcup_50x2_np,110,PC260,13,OOH,0.131406287174173,Entertainment,2023-12-01,102,2,0.420753482246988,0.138197498205696,0.166453096609825,102,ncf,yes
3853,cpw_honeystar_300g,110,PC36,13,OOH,0.129938348207362,Entertainment,2023-12-01,103,2,0.420753482246988,0.156623831299788,0.183036796394508,103,,no
3854,chocolate_1kg,110,PC17,13,OOH,0.128772695505566,Entertainment,2023-12-01,104,2,0.420753482246988,0.175050164393881,0.199620496179192,104,,no
3855,ncf_3in1_richsib12,110,PC241,13,OOH,0.128077311767277,Entertainment,2023-12-01,105,2,0.420753482246988,0.193476497487974,0.216204195963875,105,ncf,yes
3856,milo_3in1_600g_np,110,PC173,13,OOH,0.120194486481919,Entertainment,2023-12-01,106,2,0.420753482246988,0.211902830582066,0.232787895748559,106,milo,yes
3857,coffeecreamer_hotsolution,110,PC19,13,OOH,0.115201543679282,Entertainment,2023-12-01,107,2,0.420753482246988,0.230329163676159,0.249371595533242,107,,no
3858,nangum_rtd_180ml,110,PC194,13,OOH,0.111548208102791,Entertainment,2023-12-01,108,2,0.420753482246988,0.248755496770252,0.265955295317925,108,,no
3859,coffeemate_3g_np,110,PC21,13,OOH,0.106159971173059,Entertainment,2023-12-01,109,2,0.420753482246988,0.267181829864345,0.282538995102609,109,,no
3860,cerelac_brownrice,110,PC8,13,OOH,0.105853962880511,Entertainment,2023-12-01,110,2,0.420753482246988,0.285608162958437,0.299122694887292,110,,no
3861,cpw_kokokrunch_330g,110,PC41,13,OOH,0.100415457418717,Entertainment,2023-12-01,111,2,0.420753482246988,0.30403449605253,0.315706394671976,111,,no
3862,nestea_brownsugar_np,110,PC274,13,OOH,0.099755692891813,Entertainment,2023-12-01,112,2,0.420753482246988,0.322460829146623,0.332290094456659,112,,no
3863,nutren_junior_400g,110,PC290,13,OOH,0.093523669830764,Entertainment,2023-12-01,113,2,0.420753482246988,0.340887162240716,0.348873794241343,113,,no
3864,cpw_fitnessefruit_450g,110,PC28,13,OOH,0.085598806544804,Entertainment,2023-12-01,114,2,0.420753482246988,0.359313495334808,0.365457494026026,114,,no
3865,cpw_kokokrunch_25g,110,PC39,13,OOH,0.081024868745925,Entertainment,2023-12-01,115,2,0.420753482246988,0.377739828428901,0.38204119381071,115,,no
3866,cerelac_wheatmilk,110,PC16,13,OOH,0.079221474454395,Entertainment,2023-12-01,116,2,0.420753482246988,0.396166161522994,0.398624893595393,116,,no
3867,milo_uht_block 8,110,PC186,13,OOH,0.078744203934544,Entertainment,2023-12-01,117,2,0.420753482246988,0.414592494617086,0.415208593380077,117,milo,yes
3868,milo_uht_non-shrinkwrap,110,PC187,13,OOH,0.076898747641034,Entertainment,2023-12-01,118,2,0.420753482246988,0.433018827711179,0.43179229316476,118,milo,yes
3869,cpw_honeystar_150g,110,PC33,13,OOH,0.074979480240739,Entertainment,2023-12-01,119,2,0.420753482246988,0.451445160805272,0.448375992949444,119,,no
3870,ncf_bs_excellente,110,PC245,13,OOH,0.073331262505022,Entertainment,2023-12-01,120,2,0.420753482246988,0.469871493899365,0.464959692734127,120,ncf,yes
3871,nutren_junior_rtd_200ml,110,PC292,13,OOH,0.072598719075022,Entertainment,2023-12-01,121,2,0.420753482246988,0.488297826993458,0.48154339251881,121,,no
3872,ncf_gold_blend,110,PC257,13,OOH,0.07237906233635,Entertainment,2023-12-01,122,2,0.420753482246988,0.50672416008755,0.498127092303494,122,ncf,yes
3873,cerelac_fishvegy,110,PC10,13,OOH,0.069464191597718,Entertainment,2023-12-01,123,2,0.420753482246988,0.525150493181643,0.514710792088177,123,,no
3874,cpw_kokokrunchduo_330g,110,PC47,13,OOH,0.066138678804672,Entertainment,2023-12-01,124,2,0.420753482246988,0.543576826275736,0.531294491872861,124,,no
3875,cerelac_vegypumpkin,110,PC15,13,OOH,0.06550827317689,Entertainment,2023-12-01,125,2,0.420753482246988,0.562003159369828,0.547878191657544,125,,no
3876,maggi_b_pork_450g,110,PC133,13,OOH,0.050095298502567,Entertainment,2023-12-01,126,2,0.420753482246988,0.580429492463921,0.564461891442228,126,maggi,yes
3877,cpw_milo_25g,110,PC51,13,OOH,0.048969433657079,Entertainment,2023-12-01,127,2,0.420753482246988,0.598855825558014,0.581045591226911,127,,no
3878,maggi_l_oyster_30g,110,PC143,13,OOH,0.048461060261105,Entertainment,2023-12-01,128,2,0.420753482246988,0.617282158652107,0.597629291011595,128,maggi,yes
3879,maggi_pack_soyac_lsalt_dip,110,PC165,13,OOH,0.046341758242954,Entertainment,2023-12-01,129,2,0.420753482246988,0.635708491746199,0.614212990796278,129,maggi,yes
3880,gerberpuffs_bananaapple,110,PC63,13,OOH,0.045114615708317,Entertainment,2023-12-01,130,2,0.420753482246988,0.654134824840292,0.630796690580962,130,,no
3881,cpw_trix_330g,110,PC61,13,OOH,0.040570043067968,Entertainment,2023-12-01,131,2,0.420753482246988,0.672561157934385,0.647380390365645,131,,no
3882,nangum_rtd_115ml,110,PC193,13,OOH,0.038052997595731,Entertainment,2023-12-01,132,2,0.420753482246988,0.690987491028478,0.663964090150329,132,,no
3883,cpw_cornflakes_275g,110,PC24,13,OOH,0.03730398531714,Entertainment,2023-12-01,133,2,0.420753482246988,0.70941382412257,0.680547789935012,133,,no
3884,nestea_tropicaltea_np,110,PC280,13,OOH,0.036517564706822,Entertainment,2023-12-01,134,2,0.420753482246988,0.727840157216663,0.697131489719696,134,,no
3885,cerelac_nutriban_strawberry,110,PC12,13,OOH,0.032858008760118,Entertainment,2023-12-01,135,2,0.420753482246988,0.746266490310756,0.713715189504379,135,,no
3886,maggi_l_fishsauce_premium70,110,PC140,13,OOH,0.030275422093414,Entertainment,2023-12-01,136,2,0.420753482246988,0.764692823404848,0.730298889289062,136,maggi,yes
3887,cerelac_chickencarrot,110,PC9,13,OOH,0.026670720383144,Entertainment,2023-12-01,137,2,0.420753482246988,0.783119156498941,0.746882589073746,137,,no
3888,gerberpuffs_strawapple,110,PC67,13,OOH,0.026575633036711,Entertainment,2023-12-01,138,2,0.420753482246988,0.801545489593034,0.763466288858429,138,,no
3889,peptamen_400g,110,PC293,13,OOH,0.006446708717799,Entertainment,2023-12-01,155,1,-2.37668858890866,1.11479315219261,0.765644978082483,139,,no
3890,ncf_3in1_regsib15,110,PC239,13,OOH,0.026448146098927,Entertainment,2023-12-01,139,2,0.420753482246988,0.819971822687127,0.780049988643113,140,ncf,yes
3891,ncf_dolcegusto_capsule_cafeaulait,110,PC254,13,OOH,0.026187705606063,Entertainment,2023-12-01,140,2,0.420753482246988,0.838398155781219,0.796633688427796,141,ncf,yes
3892,cerelac_nutriban_orange,110,PC11,13,OOH,0.025935084851696,Entertainment,2023-12-01,141,2,0.420753482246988,0.856824488875312,0.81321738821248,142,,no
3893,nestlehotcocoa_richmilk,110,PC283,13,OOH,0.023867992693214,Entertainment,2023-12-01,142,2,0.420753482246988,0.875250821969405,0.829801087997163,143,,no
3894,ncf_suada_poly25,110,PC268,13,OOH,0.023432263582759,Entertainment,2023-12-01,143,2,0.420753482246988,0.893677155063498,0.846384787781847,144,ncf,yes
3895,maggi_l_fishsauce_gold,110,PC136,13,OOH,0.017570927673832,Entertainment,2023-12-01,144,2,0.420753482246988,0.91210348815759,0.86296848756653,145,maggi,yes
3896,cpw_fitness_barchocolate,110,PC25,13,OOH,0.016354887705183,Entertainment,2023-12-01,145,2,0.420753482246988,0.930529821251683,0.879552187351214,146,,no
3897,kitkat bites red 40g,110,PC103,13,OOH,0.014003449445215,Entertainment,2023-12-01,146,2,0.420753482246988,0.948956154345776,0.896135887135897,147,,no
3898,ncf_redcup_sib15,110,PC262,13,OOH,0.012347433282424,Entertainment,2023-12-01,147,2,0.420753482246988,0.967382487439868,0.91271958692058,148,ncf,yes
3899,kitkat green tea 4f single,110,PC109,13,OOH,0.012307274757714,Entertainment,2023-12-01,148,2,0.420753482246988,0.985808820533961,0.929303286705264,149,,no
3900,cpw_kokokrunch_bar,110,PC44,13,OOH,0.012169614311383,Entertainment,2023-12-01,149,2,0.420753482246988,1.00423515362805,0.945886986489948,150,,no
3901,cpw_milo_170g,110,PC50,13,OOH,0.009178957883832,Entertainment,2023-12-01,150,2,0.420753482246988,1.02266148672215,0.962470686274631,151,,no
3902,kitkat red 2f pack 6 f/w,110,PC116,13,OOH,0.008846132153036,Entertainment,2023-12-01,151,2,0.420753482246988,1.04108781981624,0.979054386059314,152,,no
3903,gerberpuffs_raspberrybanana,110,PC66,13,OOH,0.007168398261703,Entertainment,2023-12-01,152,2,0.420753482246988,1.05951415291033,0.995638085843998,153,,no
3904,cpw_kokokrunch_170g,110,PC38,13,OOH,0.006896704951651,Entertainment,2023-12-01,153,2,0.420753482246988,1.07794048600443,1.01222178562868,154,,no
3905,ncf_3in1_barista,110,PC235,13,OOH,0.00686765152685,Entertainment,2023-12-01,154,2,0.420753482246988,1.09636681909852,1.02880548541336,155,ncf,yes
3906,gerberricecracker_strawapplespinach,110,PC75,13,OOH,0.004806968920205,Entertainment,2023-12-01,156,2,0.420753482246988,1.1332194852867,1.06197288498273,156,,no
3907,gerberricecracker_strawapplespinach,110,PC76,13,OOH,0.004806968920205,Entertainment,2023-12-01,157,2,0.420753482246988,1.1516458183808,1.07855658476742,157,,no
3908,kitkat red 2f pack 12,110,PC114,13,OOH,0.004508683058295,Entertainment,2023-12-01,158,2,0.420753482246988,1.17007215147489,1.0951402845521,158,,no
3909,kitkat red 4f single b/f,110,PC117,13,OOH,0.00417757845866,Entertainment,2023-12-01,159,2,0.420753482246988,1.18849848456898,1.11172398433678,159,,no
3910,milo nuggets 25g,110,PC171,13,OOH,0.003570993370761,Entertainment,2023-12-01,160,2,0.420753482246988,1.20692481766307,1.12830768412147,160,,no
3911,maggi_lb_meaty_350g,110,PC161,13,OOH,0.003499688340525,Entertainment,2023-12-01,161,2,0.420753482246988,1.22535115075717,1.14489138390615,161,maggi,yes
3912,kitkat red 4f single f/w,110,PC118,13,OOH,0.003393881634577,Entertainment,2023-12-01,162,2,0.420753482246988,1.24377748385126,1.16147508369083,162,,no
3913,milo bar_mixed,110,PC170,13,OOH,0.003374294977998,Entertainment,2023-12-01,163,2,0.420753482246988,1.26220381694535,1.17805878347552,163,,no
3914,ncf_dolcegusto_capsule_lungo,110,PC256,13,OOH,0.003122975748669,Entertainment,2023-12-01,164,2,0.420753482246988,1.28063015003945,1.1946424832602,164,ncf,yes
3915,gerberpuffs_tomatocarrot,110,PC68,13,OOH,0.002955652807415,Entertainment,2023-12-01,165,2,0.420753482246988,1.29905648313354,1.21122618304488,165,,no
3916,kitkat chunky red pack 3,110,PC104,13,OOH,0.002951418186175,Entertainment,2023-12-01,166,2,0.420753482246988,1.31748281622763,1.22780988282957,166,,no
3917,gerberricecracker_blueberryapplebeet,110,PC71,13,OOH,0.002151113417197,Entertainment,2023-12-01,167,2,0.420753482246988,1.33590914932172,1.24439358261425,167,,no
3918,gerberricecracker_blueberryapplebeet,110,PC72,13,OOH,0.002151113417197,Entertainment,2023-12-01,168,2,0.420753482246988,1.35433548241582,1.26097728239893,168,,no
3919,ncf_3in1_nosweetb20,110,PC236,13,OOH,0.002138589727058,Entertainment,2023-12-01,169,2,0.420753482246988,1.37276181550991,1.27756098218362,169,ncf,yes
3920,ncf_dolcegusto_capsule_americano,110,PC253,13,OOH,0.00181938831151,Entertainment,2023-12-01,170,2,0.420753482246988,1.391188148604,1.2941446819683,170,ncf,yes
3921,gerberricecracker_bananapeach,110,PC69,13,OOH,0.001714551301754,Entertainment,2023-12-01,171,2,0.420753482246988,1.40961448169809,1.31072838175298,171,,no
3922,gerberricecracker_bananapeach,110,PC70,13,OOH,0.001714551301754,Entertainment,2023-12-01,172,2,0.420753482246988,1.42804081479219,1.32731208153767,172,,no
3923,gerberricecracker_mangobananacarrot,110,PC73,13,OOH,0.001677117637495,Entertainment,2023-12-01,173,2,0.420753482246988,1.44646714788628,1.34389578132235,173,,no
3924,gerberricecracker_mangobananacarrot,110,PC74,13,OOH,0.001677117637495,Entertainment,2023-12-01,174,2,0.420753482246988,1.46489348098037,1.36047948110703,174,,no
3925,ncf_dolcegusto_capsule_espresso,110,PC255,13,OOH,0.00165154498854,Entertainment,2023-12-01,175,2,0.420753482246988,1.48331981407447,1.37706318089172,175,ncf,yes
3926,maggi_pack_n2,110,PC162,13,OOH,0.001573557942508,Entertainment,2023-12-01,176,2,0.420753482246988,1.50174614716856,1.3936468806764,176,maggi,yes
3927,kitkat red 2f f/w,110,PC113,13,OOH,0.001534601000539,Entertainment,2023-12-01,177,2,0.420753482246988,1.52017248026265,1.41023058046108,177,,no
3928,boost_optimum_800g,110,PC6,13,OOH,0.001474816565144,Entertainment,2023-12-01,178,2,0.420753482246988,1.53859881335674,1.42681428024577,178,,no
3929,nestlehotchoco_stick24g,110,PC282,13,OOH,0.001104927798146,Entertainment,2023-12-01,179,2,0.420753482246988,1.55702514645084,1.44339798003045,179,,no
3930,peptamenjunior_400g,110,PC294,13,OOH,0.000617554855523,Entertainment,2023-12-01,180,2,0.420753482246988,1.57545147954493,1.45998167981513,180,,no
3931,cpw_honeygold_370g,110,PC32,13,OOH,0.000525438387238,Entertainment,2023-12-01,181,2,0.420753482246988,1.59387781263902,1.47656537959982,181,,no
3932,cpw_honeystar_20g,110,PC34,13,OOH,0.000371998826993,Entertainment,2023-12-01,182,2,0.420753482246988,1.61230414573311,1.4931490793845,182,,no
3933,cpw_honeystar_20g,110,PC35,13,OOH,0.000371998826993,Entertainment,2023-12-01,183,2,0.420753482246988,1.63073047882721,1.50973277916919,183,,no
3934,maggi_pack_soyac_oyster_meaty,110,PC167,13,OOH,0.000360253287107,Entertainment,2023-12-01,184,2,0.420753482246988,1.6491568119213,1.52631647895387,184,maggi,yes
3935,boost_glucosecontrol_400g,110,PC4,13,OOH,0.000228863833479,Entertainment,2023-12-01,185,2,0.420753482246988,1.66758314501539,1.54290017873855,185,,no
3936,ncf_gold_latte,110,PC259,13,OOH,0.000178001702371,Entertainment,2023-12-01,186,2,0.420753482246988,1.68600947810949,1.55948387852324,186,ncf,yes
3937,boost_optimum_400g,110,PC5,13,OOH,0.000171014500252,Entertainment,2023-12-01,187,2,0.420753482246988,1.70443581120358,1.57606757830792,187,,no
3938,cpw_cheerios_300g,110,PC23,13,OOH,4.40738530378264E-05,Entertainment,2023-12-01,188,2,0.420753482246988,1.72286214429767,1.5926512780926,188,,no
3939,milo_uht_180ml,122,PC185,13,TT,80.9115984794157,02.Medium Provision,2023-12-01,1,1,-2.37668858890866,-1.69312334656004,-1.7614798707949,1,milo,yes
3940,milo_uht_115ml,122,PC184,13,TT,78.3314379535656,02.Medium Provision,2023-12-01,2,1,-2.37668858890866,-1.61437342346422,-1.69060494000867,2,milo,yes
3941,milo_uhtlesssugar_180ml,122,PC191,13,TT,71.4160411607591,02.Medium Provision,2023-12-01,3,1,-2.37668858890866,-1.53562350036841,-1.61973000922243,3,milo,yes
3942,maggi_l_oyster_350g,122,PC144,13,TT,42.0350939328789,02.Medium Provision,2023-12-01,4,1,-2.37668858890866,-1.45687357727259,-1.5488550784362,4,maggi,yes
3943,milo_3in1_sic,122,PC175,13,TT,34.6917549844375,02.Medium Provision,2023-12-01,5,1,-2.37668858890866,-1.37812365417678,-1.47798014764996,5,milo,yes
3944,nestea_lemon_sib,122,PC275,13,TT,23.4405968833341,02.Medium Provision,2023-12-01,6,1,-2.37668858890866,-1.29937373108096,-1.40710521686373,6,,no
3945,maggi_l_oyster_820g,122,PC146,13,TT,19.843994269765,02.Medium Provision,2023-12-01,7,1,-2.37668858890866,-1.22062380798514,-1.3362302860775,7,maggi,yes
3946,ncf_3in1_strsib20,122,PC244,13,TT,10.4689088368927,02.Medium Provision,2023-12-01,10,1,-2.37668858890866,-0.984374038697697,-1.12360549371879,8,ncf,yes
3947,ncf_3in1_regsib20,122,PC240,13,TT,8.41249136663864,02.Medium Provision,2023-12-01,11,1,-2.37668858890866,-0.905624115601881,-1.05273056293256,9,ncf,yes
3948,nestleyoguyogurt_stick,122,PC285,13,TT,14.0112313326025,02.Medium Provision,2023-12-01,8,2,0.420753482246988,-1.14187388488933,-0.985611148175697,10,,no
3949,milo_uhtlesssugar_115ml,122,PC190,13,TT,12.816270134485,02.Medium Provision,2023-12-01,9,2,0.420753482246988,-1.06312396179351,-0.914736217389463,11,milo,yes
3950,maggi_l_oyster_530g,122,PC145,13,TT,5.72490238065248,02.Medium Provision,2023-12-01,14,1,-2.37668858890866,-0.669374346314434,-0.840105770573857,12,maggi,yes
3951,milo_reg_jar_400g,122,PC178,13,TT,5.08609038020803,02.Medium Provision,2023-12-01,15,1,-2.37668858890866,-0.590624423218618,-0.769230839787623,13,milo,yes
3952,milo_rtdsigactivgo_210ml,122,PC180,13,TT,7.24659302688879,02.Medium Provision,2023-12-01,12,2,0.420753482246988,-0.826874192506065,-0.70211142503076,14,milo,yes
3953,ncf_rtd_180ml_espresso,122,PC265,13,TT,6.12827572142347,02.Medium Provision,2023-12-01,13,2,0.420753482246988,-0.74812426941025,-0.631236494244526,15,ncf,yes
3954,maggi_l_soyacondensed_700ml,122,PC155,13,TT,3.97625577534097,02.Medium Provision,2023-12-01,17,1,-2.37668858890866,-0.433124577026987,-0.627480978215154,16,maggi,yes
3955,ncf_3in1_strpoly46,122,PC242,13,TT,3.74320540273431,02.Medium Provision,2023-12-01,18,1,-2.37668858890866,-0.354374653931171,-0.55660604742892,17,ncf,yes
3956,nestleyoguyogurt_stick_org,122,PC286,13,TT,4.08358593583433,02.Medium Provision,2023-12-01,16,2,0.420753482246988,-0.511874500122803,-0.418611701885824,18,,no
3957,maggi_l_soyacondensed_300ml,122,PC154,13,TT,3.11879974655561,02.Medium Provision,2023-12-01,20,1,-2.37668858890866,-0.196874807739539,-0.414856185856452,19,maggi,yes
3958,ncf_cfv_sib15,122,PC249,13,TT,2.6482315803876,02.Medium Provision,2023-12-01,21,1,-2.37668858890866,-0.118124884643724,-0.343981255070217,20,ncf,yes
3959,maggi_l_oyster_1200g,122,PC141,13,TT,2.58465659964589,02.Medium Provision,2023-12-01,22,1,-2.37668858890866,-0.039374961547908,-0.273106324283983,21,maggi,yes
3960,nestleyoguyogurt_stick_strw,122,PC287,13,TT,3.49273789568537,02.Medium Provision,2023-12-01,19,2,0.420753482246988,-0.275624730835355,-0.205986909527121,22,,no
3961,milo_rtdtin_240ml,122,PC183,13,TT,2.10524769348299,02.Medium Provision,2023-12-01,24,1,-2.37668858890866,0.118124884643724,-0.131356462711515,23,milo,yes
3962,nesvita_bib20,122,PC288,13,TT,2.54304519010401,02.Medium Provision,2023-12-01,23,2,0.420753482246988,0.039374961547908,0.077512813617816,24,,no
3963,ncf_suada_sib,122,PC269,13,TT,1.72046193477969,02.Medium Provision,2023-12-01,27,1,-2.37668858890866,0.354374653931171,0.081268329647188,25,ncf,yes
3964,ncf_cfv_sib12,122,PC248,13,TT,1.86857480597246,02.Medium Provision,2023-12-01,25,2,0.420753482246988,0.196874807739539,0.219262675190284,26,ncf,yes
3965,maggi_b_chicken_2kg,122,PC124,13,TT,1.82845329547084,02.Medium Provision,2023-12-01,26,2,0.420753482246988,0.275624730835355,0.290137605976518,27,maggi,yes
3966,nestea_tropicaltea_sib,122,PC281,13,TT,1.66255313314137,02.Medium Provision,2023-12-01,28,2,0.420753482246988,0.433124577026987,0.431887467548987,28,,no
3967,milo_uhtbreakfast_180ml,122,PC188,13,TT,1.65444204365983,02.Medium Provision,2023-12-01,29,2,0.420753482246988,0.511874500122803,0.502762398335221,29,milo,yes
3968,ncf_rtd_180ml_cfv,122,PC264,13,TT,1.64233046208106,02.Medium Provision,2023-12-01,30,2,0.420753482246988,0.590624423218618,0.573637329121455,30,ncf,yes
3969,milo_3in1_poly10,122,PC174,13,TT,1.6403936553854,02.Medium Provision,2023-12-01,31,2,0.420753482246988,0.669374346314434,0.644512259907689,31,milo,yes
3970,ncf_rtd_180ml_cfsd,122,PC263,13,TT,1.61758298803267,02.Medium Provision,2023-12-01,32,2,0.420753482246988,0.74812426941025,0.715387190693924,32,ncf,yes
3971,ncf_3in1_regpoly46,122,PC238,13,TT,0.752940849300592,02.Medium Provision,2023-12-01,36,1,-2.37668858890866,1.06312396179351,0.719142706723295,33,ncf,yes
3972,nestea_berryhibiscus,122,PC273,13,TT,1.18328006992845,02.Medium Provision,2023-12-01,33,2,0.420753482246988,0.826874192506065,0.786262121480158,34,,no
3973,nestleyoguyogurt_115ml,122,PC284,13,TT,0.972623488822193,02.Medium Provision,2023-12-01,34,2,0.420753482246988,0.905624115601881,0.857137052266392,35,,no
3974,nesvita_lesssugar_bib16,122,PC289,13,TT,0.75640701990594,02.Medium Provision,2023-12-01,35,2,0.420753482246988,0.984374038697697,0.928011983052626,36,,no
3975,maggi_b_mushroom_450g,122,PC129,13,TT,0.216216468916253,02.Medium Provision,2023-12-01,40,1,-2.37668858890866,1.37812365417678,1.00264242986823,37,maggi,yes
3976,ncf_rtd_180ml_latte,122,PC266,13,TT,0.654247713071243,02.Medium Provision,2023-12-01,37,2,0.420753482246988,1.14187388488933,1.06976184462509,38,ncf,yes
3977,milo_rtdsigdynamind_200ml,122,PC182,13,TT,0.54508761471028,02.Medium Provision,2023-12-01,38,2,0.420753482246988,1.22062380798514,1.14063677541133,39,milo,yes
3978,nangum_rtd_grow_110ml,122,PC195,13,TT,0.431965442764579,02.Medium Provision,2023-12-01,39,2,0.420753482246988,1.29937373108096,1.21151170619756,40,,no
3979,maggi_l_fishsauce_premium58,122,PC139,13,TT,0.216216468916253,02.Medium Provision,2023-12-01,41,2,0.420753482246988,1.45687357727259,1.35326156777003,41,maggi,yes
3980,maggi_pack_soyac_oyster,122,PC166,13,TT,0.108225108225108,02.Medium Provision,2023-12-01,42,2,0.420753482246988,1.53562350036841,1.42413649855627,42,maggi,yes
3981,maggi_l_veganoyster_820g,122,PC159,13,TT,0.107991360691145,02.Medium Provision,2023-12-01,43,2,0.420753482246988,1.61437342346422,1.4950114293425,43,maggi,yes
3982,ncf_redcup_jar200g,122,PC261,13,TT,0.107066381156317,02.Medium Provision,2023-12-01,44,2,0.420753482246988,1.69312334656004,1.56588636012873,44,ncf,yes
3983,milo_uht_115ml,123,PC184,13,TT,76.8980062844409,03.Small Provision,2023-12-01,1,1,-2.37668858890866,-1.69397910771984,-1.76225005583872,1,milo,yes
3984,milo_uht_180ml,123,PC185,13,TT,61.9202155887743,03.Small Provision,2023-12-01,2,1,-2.37668858890866,-1.61698005736894,-1.69295091052291,2,milo,yes
3985,maggi_l_oyster_350g,123,PC144,13,TT,33.3907025116682,03.Small Provision,2023-12-01,3,1,-2.37668858890866,-1.53998100701804,-1.6236517652071,3,maggi,yes
3986,milo_3in1_sic,123,PC175,13,TT,14.9439188582649,03.Small Provision,2023-12-01,4,1,-2.37668858890866,-1.46298195666713,-1.55435261989129,4,milo,yes
3987,milo_uhtlesssugar_180ml,123,PC191,13,TT,14.2645224584878,03.Small Provision,2023-12-01,5,1,-2.37668858890866,-1.38598290631623,-1.48505347457548,5,milo,yes
3988,nestea_lemon_sib,123,PC275,13,TT,9.42338528910084,03.Small Provision,2023-12-01,6,1,-2.37668858890866,-1.30898385596533,-1.41575432925966,6,,no
3989,maggi_l_oyster_820g,123,PC146,13,TT,9.33791392596802,03.Small Provision,2023-12-01,7,1,-2.37668858890866,-1.23198480561443,-1.34645518394385,7,maggi,yes
3990,ncf_3in1_strsib20,123,PC244,13,TT,3.79235428740379,03.Small Provision,2023-12-01,11,1,-2.37668858890866,-0.923988604210822,-1.06925860268061,8,ncf,yes
3991,milo_rtdsigactivgo_210ml,123,PC180,13,TT,4.85454614825644,03.Small Provision,2023-12-01,8,2,0.420753482246988,-1.15498575526353,-0.997411831512476,9,milo,yes
3992,milo_reg_jar_400g,123,PC178,13,TT,3.53142794058542,03.Small Provision,2023-12-01,13,1,-2.37668858890866,-0.769990503509018,-0.930660312048982,10,milo,yes
3993,nestleyoguyogurt_stick,123,PC285,13,TT,4.50892063968482,03.Small Provision,2023-12-01,9,2,0.420753482246988,-1.07798670491263,-0.928112686196664,11,,no
3994,maggi_l_oyster_530g,123,PC145,13,TT,2.95439107320295,03.Small Provision,2023-12-01,14,1,-2.37668858890866,-0.692991453158116,-0.861361166733171,12,maggi,yes
3995,milo_uhtlesssugar_115ml,123,PC190,13,TT,4.13887653772047,03.Small Provision,2023-12-01,10,2,0.420753482246988,-1.00098765456172,-0.858813540880852,13,milo,yes
3996,ncf_3in1_regsib20,123,PC240,13,TT,2.92707016366377,03.Small Provision,2023-12-01,15,1,-2.37668858890866,-0.615992402807214,-0.792062021417359,14,ncf,yes
